BR,PRODUCT,TYPE,ARGNO,DEALNO,SEQ,GLNO,COSTCENT,CCY,BEIND,CODE,QUAL,EFFDATE,POSTDATE,CMNE,DRCRIND,AMOUNT,SMEANS,SACCT,DESCR,DWH_ENTRY_DATE
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,-,31/03/2026,31/03/2026,GOVUSAWAS ,CR,282.51,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,-,03/04/2026,03/04/2026,GOVUSAWAS ,CR,201.48,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,-,05/04/2026,05/04/2026,GOVUSAWAS ,CR,1815247.93,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,-,07/04/2026,07/04/2026,GOVUSAWAS ,CR,79.57,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,-,10/04/2026,10/04/2026,GOVUSAWAS ,CR,5.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,03/03/2026,03/03/2026,GOVUSAWAS ,DR,1809299.89,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,08/03/2026,08/03/2026,GOVUSAWAS ,DR,1809671.46,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,10/03/2026,10/03/2026,GOVUSAWAS ,DR,1810524.83,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,21/03/2026,21/03/2026,GOVUSAWAS ,DR,1812252.01,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,23/03/2026,23/03/2026,GOVUSAWAS ,DR,1812623.58,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,30/03/2026,30/03/2026,GOVUSAWAS ,DR,1814042.7,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,31/03/2026,31/03/2026,GOVUSAWAS ,DR,282.51,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,03/04/2026,03/04/2026,GOVUSAWAS ,DR,201.48,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,05/04/2026,05/04/2026,GOVUSAWAS ,DR,1815247.93,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,07/04/2026,07/04/2026,GOVUSAWAS ,DR,79.57,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,-,10/04/2026,10/04/2026,GOVUSAWAS ,DR,5.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,28/03/2026,28/03/2026,GOVUSAWAS ,DR,1813633.9,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,29/03/2026,29/03/2026,GOVUSAWAS ,DR,1813841.22,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,04/04/2026,04/04/2026,GOVUSAWAS ,DR,1815052.29,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,06/04/2026,06/04/2026,GOVUSAWAS ,DR,1815474.96,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,11/04/2026,11/04/2026,GOVUSAWAS ,DR,1816532,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,12/04/2026,12/04/2026,GOVUSAWAS ,DR,1816530.54,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,13/04/2026,13/04/2026,GOVUSAWAS ,DR,1816951.75,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,14/04/2026,14/04/2026,GOVUSAWAS ,DR,616.85,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,17/04/2026,17/04/2026,GOVUSAWAS ,DR,1817651.09,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,19/04/2026,19/04/2026,GOVUSAWAS ,DR,1817810.23,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,20/04/2026,20/04/2026,GOVUSAWAS ,DR,1817908.05,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,21/04/2026,21/04/2026,GOVUSAWAS ,DR,1818538.04,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,24/04/2026,24/04/2026,GOVUSAWAS ,DR,1818778.94,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,25/04/2026,25/04/2026,GOVUSAWAS ,DR,1818973.12,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,27/04/2026,27/04/2026,GOVUSAWAS ,DR,1819354.18,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,01/05/2026,01/05/2026,GOVUSAWAS ,DR,1820177.62,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,04/05/2026,04/05/2026,GOVUSAWAS ,DR,1820775.49,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,05/05/2026,05/05/2026,GOVUSAWAS ,DR,1821379.93,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,08/05/2026,08/05/2026,GOVUSAWAS ,DR,1821592.36,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,-,10/05/2026,10/05/2026,GOVUSAWAS ,DR,849.72,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,+,24/03/2026,24/03/2026,GOVUSAWAS ,DR,78.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,+,18/04/2026,18/04/2026,GOVUSAWAS ,DR,11.68,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,+,28/04/2026,28/04/2026,GOVUSAWAS ,DR,1592.86,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2420,+,19/05/2026,19/05/2026,GOVUSAWAS ,DR,2.19,       ,               ,US00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,+,24/03/2026,24/03/2026,GOVUSAWAS ,CR,78.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,+,18/04/2026,18/04/2026,GOVUSAWAS ,CR,11.68,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,+,28/04/2026,28/04/2026,GOVUSAWAS ,CR,1592.86,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2420,+,19/05/2026,19/05/2026,GOVUSAWAS ,CR,2.19,       ,               ,US00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,06/03/2026,06/03/2026,GOVUSAWAS ,DR,1809299.89,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,09/03/2026,09/03/2026,GOVUSAWAS ,DR,1809671.46,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,-,11/04/2026,11/04/2026,GOVUSAWAS ,DR,86.87,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,-,13/04/2026,13/04/2026,GOVUSAWAS ,DR,45.99,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,-,17/04/2026,17/04/2026,GOVUSAWAS ,DR,30.66,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,-,15/05/2026,15/05/2026,GOVUSAWAS ,DR,1823078.64,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,-,16/05/2026,16/05/2026,GOVUSAWAS ,DR,1823288.88,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,13/03/2026,13/03/2026,GOVUSAWAS ,DR,266.45,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,14/03/2026,14/03/2026,GOVUSAWAS ,DR,1016.89,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,15/03/2026,15/03/2026,GOVUSAWAS ,DR,1109.6,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,22/03/2026,22/03/2026,GOVUSAWAS ,DR,254.77,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,27/03/2026,27/03/2026,GOVUSAWAS ,DR,1204.5,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,28/03/2026,28/03/2026,GOVUSAWAS ,DR,129.21,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,29/03/2026,29/03/2026,GOVUSAWAS ,DR,100.74,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,04/04/2026,04/04/2026,GOVUSAWAS ,DR,154.76,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,06/04/2026,06/04/2026,GOVUSAWAS ,DR,23.36,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,21/03/2026,21/03/2026,GOVUSAWAS ,DR,51.83,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,23/03/2026,23/03/2026,GOVUSAWAS ,DR,210.97,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,30/03/2026,30/03/2026,GOVUSAWAS ,DR,137.97,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,05/04/2026,05/04/2026,GOVUSAWAS ,DR,135.05,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,26/04/2026,26/04/2026,GOVUSAWAS ,DR,1394.3,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,02/05/2026,02/05/2026,GOVUSAWAS ,DR,1391.38,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,03/05/2026,03/05/2026,GOVUSAWAS ,DR,1219.83,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,09/05/2026,09/05/2026,GOVUSAWAS ,DR,1467.3,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID90,0,82001010,1000000000,USD,0,2420,+,19/05/2026,19/05/2026,GOVUSAWAS ,DR,1130.77,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,+,21/03/2026,21/03/2026,GOVUSAWAS ,CR,51.83,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID90,0,82001001,1000000000,USD,0,2420,+,23/03/2026,23/03/2026,GOVUSAWAS ,CR,210.97,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,13/03/2026,13/03/2026,GOVUSAWAS ,DR,1810524.83,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,22/03/2026,22/03/2026,GOVUSAWAS ,DR,1812252.01,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,24/03/2026,24/03/2026,GOVUSAWAS ,DR,1812623.58,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,31/03/2026,31/03/2026,GOVUSAWAS ,DR,1814042.7,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,03/04/2026,03/04/2026,GOVUSAWAS ,DR,282.51,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,04/04/2026,04/04/2026,GOVUSAWAS ,DR,201.48,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,06/04/2026,06/04/2026,GOVUSAWAS ,DR,1815247.93,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,10/04/2026,10/04/2026,GOVUSAWAS ,DR,79.57,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,-,11/04/2026,11/04/2026,GOVUSAWAS ,DR,5.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,06/03/2026,06/03/2026,GOVUSAWAS ,CR,1809299.89,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,09/03/2026,09/03/2026,GOVUSAWAS ,CR,1809671.46,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,13/03/2026,13/03/2026,GOVUSAWAS ,CR,1810524.83,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,22/03/2026,22/03/2026,GOVUSAWAS ,CR,1812252.01,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,24/03/2026,24/03/2026,GOVUSAWAS ,CR,1812623.58,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,31/03/2026,31/03/2026,GOVUSAWAS ,CR,1814042.7,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,03/04/2026,03/04/2026,GOVUSAWAS ,CR,282.51,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,04/04/2026,04/04/2026,GOVUSAWAS ,CR,201.48,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,06/04/2026,06/04/2026,GOVUSAWAS ,CR,1815247.93,       ,               ,US00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,10/04/2026,10/04/2026,GOVUSAWAS ,CR,79.57,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID92,0,82001001,1000000000,USD,0,2660,-,11/04/2026,11/04/2026,GOVUSAWAS ,CR,5.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID92,0,82001010,1000000000,USD,0,2660,+,27/03/2026,27/03/2026,GOVUSAWAS ,CR,78.11,       ,               ,US00XXXXXX03        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,12/04/2026,12/04/2026,GOVUSAWAS ,DR,671.6,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,19/04/2026,19/04/2026,GOVUSAWAS ,DR,1208.88,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,20/04/2026,20/04/2026,GOVUSAWAS ,DR,1577.53,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,21/04/2026,21/04/2026,GOVUSAWAS ,DR,1533.73,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,24/04/2026,24/04/2026,GOVUSAWAS ,DR,1393.57,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,25/04/2026,25/04/2026,GOVUSAWAS ,DR,1330.06,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,27/04/2026,27/04/2026,GOVUSAWAS ,DR,1348.31,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,01/05/2026,01/05/2026,GOVUSAWAS ,DR,1493.58,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,04/05/2026,04/05/2026,GOVUSAWAS ,DR,1482.63,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,05/05/2026,05/05/2026,GOVUSAWAS ,DR,1570.96,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,08/05/2026,08/05/2026,GOVUSAWAS ,DR,1435.91,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID88,0,82001010,1000000000,USD,0,2420,+,19/05/2026,19/05/2026,GOVUSAWAS ,DR,906.66,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,+,13/03/2026,13/03/2026,GOVUSAWAS ,CR,266.45,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID88,0,82001001,1000000000,USD,0,2420,+,14/03/2026,14/03/2026,GOVUSAWAS ,CR,1016.89,       ,               ,US00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
